;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
26076;3cwb_T;1apy_A;0;-;-;-;-;-1.0
26077;3cwb_T;1ck4_A;0;-;-;-;-;-1.0
26078;3cwb_T;1ck4_B;0;-;-;-;-;-1.0
26079;3cwb_T;1ezx_A;0;-;-;-;-;-1.0
26080;3cwb_T;1ezx_B;0;-;-;-;-;-1.0
26081;3cwb_T;1ezx_C;0;-;-;-;-;-1.0
26082;3cwb_T;2z3q_B;0;-;-;-;-;-1.0
26083;3cwb_T;1f9e_B;0;-;-;-;-;-1.0
26084;3cwb_T;1ef1_A;0;-;-;-;-;-1.0
26085;3cwb_T;1f9e_A;0;-;-;-;-;-1.0
26086;3cwb_T;1gc1_C;0;-;-;-;-;-1.0
26087;3cwb_T;1ibc_A;0;-;-;-;-;-1.0
26088;3cwb_T;1ibc_B;0;-;-;-;-;-1.0
26089;3cwb_T;1i7x_B;0;-;-;-;-;-1.0
26090;3cwb_T;1jjo_E;0;-;-;-;-;-1.0
26091;3cwb_T;1jjo_C;0;-;-;-;-;-1.0
26092;3cwb_T;1ef1_C;0;-;-;-;-;-1.0
26093;3cwb_T;1jjo_A;0;-;-;-;-;-1.0
26094;3cwb_T;1lm5_A;0;-;-;-;-;-1.0
26095;3cwb_T;1lya_B;0;-;-;-;-;-1.0
26096;3cwb_T;1lya_A;0;-;-;-;-;-1.0
26097;3cwb_T;1m3d_A;0;-;-;-;-;-1.0
26098;3cwb_T;1m3d_B;0;-;-;-;-;-1.0
26099;3cwb_T;1m3d_F;0;-;-;-;-;-1.0
26100;3cwb_T;1i7x_C;0;-;-;-;-;-1.0
26101;3cwb_T;1nt2_A;0;-;-;-;-;-1.0
26102;3cwb_T;1nme_A;0;-;-;-;-;-1.0
26103;3cwb_T;1nme_B;0;-;-;-;-;-1.0
26104;3cwb_T;1i7x_A;0;-;-;-;-;-1.0
26105;3cwb_T;1r4m_I;0;-;-;-;-;-1.0
26106;3cwb_T;1r4m_B;0;-;-;-;-;-1.0
26107;3cwb_T;1ydi_B;0;-;-;-;-;-1.0
26108;3cwb_T;1m3d_D;0;-;-;-;-;-1.0
26109;3cwb_T;1ydi_A;0;-;-;-;-;-1.0
26110;3cwb_T;2c9w_C;0;-;-;-;-;-1.0
26111;3cwb_T;2djg_A;0;-;-;-;-;-1.0
26112;3cwb_T;2djg_B;0;-;-;-;-;-1.0
26113;3cwb_T;2djg_C;0;-;-;-;-;-1.0
26114;3cwb_T;2e9w_A;0;-;-;-;-;-1.0
26115;3cwb_T;2iae_A;0;-;-;-;-;-1.0
26116;3cwb_T;2iae_B;0;-;-;-;-;-1.0
26117;3cwb_T;2jjs_C;0;-;-;-;-;-1.0
26118;3cwb_T;2jjs_A;0;-;-;-;-;-1.0
26119;3cwb_T;2nnw_B;0;-;-;-;-;-1.0
26120;3cwb_T;2ot3_A;0;-;-;-;-;-1.0
26121;3cwb_T;2pav_A;0;-;-;-;-;-1.0
26122;3cwb_T;2r9p_A;0;-;-;-;-;-1.0
26123;3cwb_T;2rgn_A;0;-;-;-;-;-1.0
26124;3cwb_T;2rgn_C;0;-;-;-;-;-1.0
26125;3cwb_T;2rgn_B;0;-;-;-;-;-1.0
26126;3cwb_T;2v8q_A;0;-;-;-;-;-1.0
26127;3cwb_T;2vgl_M;0;-;-;-;-;-1.0
26128;3cwb_T;2vgl_S;0;-;-;-;-;-1.0
26129;3cwb_T;2vp7_A;0;-;-;-;-;-1.0
26130;3cwb_T;2vgl_A;0;-;-;-;-;-1.0
26131;3cwb_T;2v8q_B;0;-;-;-;-;-1.0
26132;3cwb_T;2vp7_B;0;-;-;-;-;-1.0
26133;3cwb_T;2zch_P;0;-;-;-;-;-1.0
26134;3cwb_T;3bc1_E;0;-;-;-;-;-1.0
26135;3cwb_T;3bs5_B;0;-;-;-;-;-1.0
26136;3cwb_T;3bs5_A;0;-;-;-;-;-1.0
26137;3cwb_T;3bes_L;0;-;-;-;-;-1.0
26138;3cwb_T;3c5j_B;0;-;-;-;-;-1.0
26139;3cwb_T;3c5j_A;0;-;-;-;-;-1.0
26140;3cwb_T;3ch5_B;0;-;-;-;-;-1.0
26141;3cwb_T;3bc1_B;0;-;-;-;-;-1.0
26142;3cwb_T;1aox_A;0;-;-;-;-;-1.0
26143;3cwb_T;1aox_B;0;-;-;-;-;-1.0
26144;3cwb_T;1apy_B;0;-;-;-;-;-1.0
26145;3cwb_T;1avf_A;0;-;-;-;-;-1.0
26146;3cwb_T;1h2k_S;0;-;-;-;-;-1.0
26147;3cwb_T;1h2k_A;0;-;-;-;-;-1.0
26148;3cwb_T;1gc1_G;0;-;-;-;-;-1.0
26149;3cwb_T;1h6v_B;0;-;-;-;-;-1.0
26150;3cwb_T;1h6v_A;0;-;-;-;-;-1.0
26151;3cwb_T;1h6v_C;0;-;-;-;-;-1.0
26152;3cwb_T;1h6v_E;0;-;-;-;-;-1.0
26153;3cwb_T;1ldk_A;0;-;-;-;-;-1.0
26154;3cwb_T;1lm5_B;0;-;-;-;-;-1.0
26155;3cwb_T;1li1_A;0;-;-;-;-;-1.0
26156;3cwb_T;1avf_P;0;-;-;-;-;-1.0
26157;3cwb_T;1li1_B;0;-;-;-;-;-1.0
26158;3cwb_T;1ldk_B;0;-;-;-;-;-1.0
26159;3cwb_T;1li1_C;0;-;-;-;-;-1.0
26160;3cwb_T;1li1_F;0;-;-;-;-;-1.0
26161;3cwb_T;1rf3_B;0;-;-;-;-;-1.0
26162;3cwb_T;1rvf_2;0;-;-;-;-;-1.0
26163;3cwb_T;1rvf_4;0;-;-;-;-;-1.0
26164;3cwb_T;1rvf_3;0;-;-;-;-;-1.0
26165;3cwb_T;1shw_A;0;-;-;-;-;-1.0
26166;3cwb_T;1shw_B;0;-;-;-;-;-1.0
26167;3cwb_T;1rf3_A;0;-;-;-;-;-1.0
26168;3cwb_T;1us7_B;0;-;-;-;-;-1.0
26169;3cwb_T;2c35_B;0;-;-;-;-;-1.0
26170;3cwb_T;2c35_A;0;-;-;-;-;-1.0
26171;3cwb_T;2c9w_A;0;-;-;-;-;-1.0
26172;3cwb_T;2d1x_B;0;-;-;-;-;-1.0
26173;3cwb_T;2d1x_A;0;-;-;-;-;-1.0
26174;3cwb_T;2c63_A;0;-;-;-;-;-1.0
26175;3cwb_T;2d1x_C;0;-;-;-;-;-1.0
26176;3cwb_T;2e9x_C;0;-;-;-;-;-1.0
26177;3cwb_T;2e9x_B;0;-;-;-;-;-1.0
26178;3cwb_T;2e9x_D;0;-;-;-;-;-1.0
26179;3cwb_T;2e9x_A;0;-;-;-;-;-1.0
26180;3cwb_T;2h0d_B;0;-;-;-;-;-1.0
26181;3cwb_T;2jz3_B;0;-;-;-;-;-1.0
26182;3cwb_T;2nl9_A;0;-;-;-;-;-1.0
26183;3cwb_T;2nl9_B;0;-;-;-;-;-1.0
26184;3cwb_T;2o8a_A;0;-;-;-;-;-1.0
26185;3cwb_T;2q7n_B;0;-;-;-;-;-1.0
26186;3cwb_T;2vgl_B;0;-;-;-;-;-1.0
26187;3cwb_T;2jz3_C;0;-;-;-;-;-1.0
26188;3cwb_T;3bt2_U;0;-;-;-;-;-1.0
26189;3cwb_T;3d48_R;0;-;-;-;-;-1.0
26190;3cwb_T;3d0g_E;0;-;-;-;-;-1.0
26191;3cwb_T;3d85_C;0;-;-;-;-;-1.0
26192;3cwb_T;3d85_D;0;-;-;-;-;-1.0
26193;3cwb_T;3d85_B;0;-;-;-;-;-1.0
26194;3cwb_T;3dgc_M;0;-;-;-;-;-1.0
26195;3cwb_T;3d0g_A;0;-;-;-;-;-1.0
26196;3cwb_T;3cwb_P;1;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_1.pdb;56.51912435695034
26197;3cwb_T;3dgc_S;0;-;-;-;-;-1.0
26198;2pjy_C;2rgn_C;0;-;-;-;-;-1.0
26199;3cwb_T;3cwb_P;2;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_2.pdb;47.85386994323101
26200;2pjy_C;2rgn_A;0;-;-;-;-;-1.0
26201;2pjy_C;2vgl_M;0;-;-;-;-;-1.0
26202;2pjy_C;2vgl_B;0;-;-;-;-;-1.0
26203;2pjy_C;2vgl_S;0;-;-;-;-;-1.0
26204;3cwb_T;3cwb_P;3;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_3.pdb;47.85386655619094
26205;2pjy_C;3brw_D;0;-;-;-;-;-1.0
26206;2pjy_C;3bc1_B;0;-;-;-;-;-1.0
26207;3cwb_T;3cwb_P;4;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_4.pdb;47.85386720105357
26208;2pjy_C;3bs5_A;0;-;-;-;-;-1.0
26209;2pjy_C;3bs5_B;0;-;-;-;-;-1.0
26210;2pjy_C;3bt2_A;0;-;-;-;-;-1.0
26211;3cwb_T;3cwb_P;5;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_5.pdb;42.2664084173494
26212;3cwb_T;3d48_P;0;-;-;-;-;-1.0
26213;2pjy_C;3d2u_B;0;-;-;-;-;-1.0
26214;2pjy_C;3d1m_A;0;-;-;-;-;-1.0
26215;3cwb_T;3cwb_P;6;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_6.pdb;45.57241550876466
26216;2pjy_A;2rgn_A;0;-;-;-;-;-1.0
26217;3cwb_T;3cwb_P;7;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_7.pdb;43.831937007278654
26218;2pjy_A;2vgl_B;0;-;-;-;-;-1.0
26219;2pjy_A;2pjy_C;1;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_1.pdb;28.888584915569737
26220;2pjy_A;2rgn_B;0;-;-;-;-;-1.0
26221;3cwb_T;3cwb_P;8;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_8.pdb;43.83191814204481
26222;2pjy_A;2vgl_A;0;-;-;-;-;-1.0
26223;2pjy_A;2pjy_C;2;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_2.pdb;28.888581775232456
26224;2pjy_A;2pjy_B;1;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_1.pdb;22.075968987278294
26225;2pjy_A;2v8q_B;0;-;-;-;-;-1.0
26226;2pjy_A;2pjy_C;3;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_3.pdb;26.644980929098857
26227;2pjy_A;3brw_D;0;-;-;-;-;-1.0
26228;3cwb_T;3cwb_P;9;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_9.pdb;47.85386655619094
26229;2pjy_A;2pjy_B;2;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_2.pdb;22.075969085595812
26230;2pjy_A;3bpl_B;0;-;-;-;-;-1.0
26231;2pjy_A;2pjy_C;4;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_4.pdb;32.50726020340589
26232;2pjy_A;3bs5_B;0;-;-;-;-;-1.0
26233;2pjy_A;2pjy_B;3;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_3.pdb;21.876588818352666
26234;3cwb_T;3cwb_P;10;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_10.pdb;47.85386655619094
26235;2pjy_A;2pjy_C;5;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_5.pdb;29.416181306903656
26236;2pjy_A;3bs5_A;0;-;-;-;-;-1.0
26237;2pjy_A;2pjy_B;4;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_4.pdb;27.044074142961527
26238;2pjy_A;2pjy_C;6;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_6.pdb;29.416147454287007
26239;2pjy_A;3byh_A;0;-;-;-;-;-1.0
26240;3cwb_T;3cwb_P;11;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_11.pdb;47.8028083033599
26241;2pjy_A;3d85_C;0;-;-;-;-;-1.0
26242;2pjy_A;2pjy_B;5;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_5.pdb;29.010860942694606
26243;2pjy_A;2pjy_C;7;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_7.pdb;23.852752060478025
26244;2pjy_A;2pjy_B;6;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_6.pdb;28.528055995649424
26245;2pjy_A;2pjy_C;8;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_8.pdb;29.416142501527233
26246;2pjy_A;3d2u_A;0;-;-;-;-;-1.0
26247;2pjy_A;2pjy_B;7;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_7.pdb;22.07595639964645
26248;2pjy_A;2pjy_C;9;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_9.pdb;27.613181191662072
26249;2pjy_B;2rgn_A;0;-;-;-;-;-1.0
26250;2pjy_B;2rgn_C;0;-;-;-;-;-1.0
26251;2pjy_A;2pjy_B;8;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_8.pdb;27.044074142961527
26252;2pjy_A;2pjy_C;10;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_10.pdb;29.416181306903656
26253;2pjy_B;2rhk_A;0;-;-;-;-;-1.0
26254;2pjy_A;3c5j_B;0;-;-;-;-;-1.0
26255;2pjy_B;2rgn_B;0;-;-;-;-;-1.0
26256;2pjy_A;2pjy_B;9;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_9.pdb;22.075992119680194
26257;2pjy_B;2vgl_M;0;-;-;-;-;-1.0
26258;2pjy_B;2vgl_A;0;-;-;-;-;-1.0
26259;2pjy_A;3d0g_E;0;-;-;-;-;-1.0
26260;2pjy_A;2pjy_B;10;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_10.pdb;29.010860942694606
26261;2pjy_A;3bpl_C;0;-;-;-;-;-1.0
26262;2pjy_B;2zch_P;0;-;-;-;-;-1.0
26263;2pjy_A;2pjy_B;11;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_11.pdb;27.18280833608558
26264;2pjy_B;2zl1_A;0;-;-;-;-;-1.0
26265;2pjy_B;2zl1_B;0;-;-;-;-;-1.0
26266;2pjy_A;2pjy_B;12;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_12.pdb;27.18281120755273
26267;2pjy_B;2z5h_B;0;-;-;-;-;-1.0
26268;2pjy_B;2z5h_I;0;-;-;-;-;-1.0
26269;2pjy_A;2pjy_B;13;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_13.pdb;29.01085159987552
26270;2pjy_B;3bc1_E;0;-;-;-;-;-1.0
26271;2pjy_B;3bc1_B;0;-;-;-;-;-1.0
26272;2pjy_A;2pjy_B;14;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_14.pdb;29.010860942694606
26273;2pjy_B;3brw_D;0;-;-;-;-;-1.0
26274;2pjy_A;2pjy_C;11;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_11.pdb;32.50726020340589
26275;2pjy_B;3brw_B;0;-;-;-;-;-1.0
26276;2pjy_A;2pjy_B;15;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_15.pdb;27.182811496839822
26277;2pjy_B;3bs5_A;0;-;-;-;-;-1.0
26278;2pjy_A;2pjy_C;12;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_12.pdb;27.613181191662072
26279;2pjy_A;2pjy_B;16;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_16.pdb;27.182803960408496
26280;2pjy_B;3bt2_A;0;-;-;-;-;-1.0
26281;2pjy_A;2pjy_C;13;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_13.pdb;29.416150528781582
26282;2pjy_B;2vgl_S;0;-;-;-;-;-1.0
26283;2pjy_A;2pjy_B;17;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_17.pdb;29.0108605740239
26284;2pjy_B;3d85_C;0;-;-;-;-;-1.0
26285;2pjy_B;3d2u_B;0;-;-;-;-;-1.0
26286;2pjy_A;2pjy_C;14;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_14.pdb;27.2268444775407
26287;2pjy_A;2pjy_B;18;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_18.pdb;24.716162235376565
26288;2pjy_B;3d1m_A;0;-;-;-;-;-1.0
26289;2pjy_A;2pjy_C;15;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_15.pdb;29.416200801812685
26290;2pav_A;2rhk_A;0;-;-;-;-;-1.0
26291;2pjy_A;2pjy_B;19;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_19.pdb;27.18280833608558
26292;2pjy_A;2pjy_C;16;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_16.pdb;27.613184439314143
26293;2pav_A;2rgn_B;0;-;-;-;-;-1.0
26294;2pjy_B;3bs5_B;0;-;-;-;-;-1.0
26295;2pjy_A;2pjy_B;20;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_20.pdb;27.182813165089843
26296;2pav_A;2vgl_M;0;-;-;-;-;-1.0
26297;2pjy_A;2pjy_C;17;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_17.pdb;26.644979774396717
26298;2pav_A;2vgl_S;0;-;-;-;-;-1.0
26299;2pjy_A;2pjy_B;21;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_21.pdb;27.18280833608558
26300;2pjy_A;2pjy_C;18;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_18.pdb;27.613167607585464
26301;2pav_A;2vgl_B;0;-;-;-;-;-1.0
26302;2pav_A;2v8q_B;0;-;-;-;-;-1.0
26303;2pjy_A;2pjy_B;22;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_22.pdb;29.0108605740239
26304;2pjy_A;2pjy_C;19;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_19.pdb;27.613184439314143
26305;2pav_A;2vgl_A;0;-;-;-;-;-1.0
26306;2pav_A;2rhk_C;0;-;-;-;-;-1.0
26307;2pjy_A;2pjy_C;20;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_20.pdb;27.613184439314143
26308;2pjy_A;2pjy_B;23;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_23.pdb;22.075988619168033
26309;2pav_A;2v8q_E;0;-;-;-;-;-1.0
26310;2pav_A;2vp7_A;0;-;-;-;-;-1.0
26311;2pjy_A;2pjy_C;21;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_21.pdb;27.613184439314143
26312;2pjy_A;2pjy_B;24;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_24.pdb;29.01084342542535
26313;2pav_A;2vp7_B;0;-;-;-;-;-1.0
26314;2pjy_A;2pjy_C;22;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_22.pdb;27.613181191662072
26315;2pav_A;2z3q_B;0;-;-;-;-;-1.0
26316;2pjy_A;2pjy_B;25;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_25.pdb;27.182809539302593
26317;2pav_A;2z3q_C;0;-;-;-;-;-1.0
26318;2pjy_A;2pjy_C;23;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_23.pdb;27.613184439314143
26319;2pjy_A;2pjy_B;26;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_26.pdb;27.182809539302593
26320;2pjy_A;2pjy_C;24;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_24.pdb;26.644979774396717
26321;2pav_A;2zl1_B;0;-;-;-;-;-1.0
26322;2pav_A;3bc1_E;0;-;-;-;-;-1.0
26323;2pjy_A;2pjy_B;27;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_27.pdb;27.18280833608558
26324;2pjy_A;2pjy_C;25;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_25.pdb;27.613184439314143
26325;2pav_A;3bc1_B;0;-;-;-;-;-1.0
26326;2pav_A;3brw_D;0;-;-;-;-;-1.0
26327;2pjy_A;2pjy_B;28;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_28.pdb;27.18280833608558
26328;2pjy_A;2pjy_C;26;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_26.pdb;27.613181191662072
26329;2pav_A;3bs5_A;0;-;-;-;-;-1.0
26330;2pav_A;3brw_B;0;-;-;-;-;-1.0
26331;2pjy_A;2pjy_B;29;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_29.pdb;27.18280833608558
26332;2pjy_A;2pjy_C;27;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_27.pdb;32.5072623404234
26333;2pav_A;3c5j_A;0;-;-;-;-;-1.0
26334;2pjy_A;2pjy_B;30;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_30.pdb;27.18280833608558
26335;2pav_A;3ch5_B;0;-;-;-;-;-1.0
26336;2pav_A;3c66_A;0;-;-;-;-;-1.0
26337;2pav_A;3cwb_P;0;-;-;-;-;-1.0
26338;2pjy_A;2pjy_C;28;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_28.pdb;27.613184439314143
26339;2pav_A;3d0g_E;0;-;-;-;-;-1.0
26340;2pjy_A;2pjy_B;31;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_31.pdb;27.044074142961527
26341;2pav_A;3d85_C;0;-;-;-;-;-1.0
26342;2pav_A;2zl1_A;0;-;-;-;-;-1.0
26343;2pjy_A;2pjy_C;29;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_29.pdb;27.613184439314143
26344;2pav_P;2pjy_B;0;-;-;-;-;-1.0
26345;2pav_A;3d2u_B;0;-;-;-;-;-1.0
26346;2pjy_A;2pjy_B;32;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_32.pdb;29.010860942694606
26347;2pav_P;2rgn_B;0;-;-;-;-;-1.0
26348;2pav_P;3bs5_A;0;-;-;-;-;-1.0
26349;2pjy_A;2pjy_C;30;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_30.pdb;26.644980929098857
26350;2pjy_A;2pjy_B;33;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_33.pdb;27.18280100081667
26351;2pav_P;3d85_C;0;-;-;-;-;-1.0
26352;2pav_A;2pjy_B;0;-;-;-;-;-1.0
26353;2pjy_A;2pjy_B;34;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_34.pdb;27.18280833608558
26354;2pjy_A;2pjy_C;31;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_31.pdb;23.852761923453713
26355;2pav_A;2pjy_A;0;-;-;-;-;-1.0
26356;2p1m_A;3brw_D;0;-;-;-;-;-1.0
26357;2pjy_A;2pjy_B;35;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_35.pdb;27.182821256514863
26358;2pjy_A;2pjy_C;32;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_32.pdb;32.5072623404234
26359;2p1m_A;3bs5_A;0;-;-;-;-;-1.0
26360;2p1m_A;3bpl_B;0;-;-;-;-;-1.0
26361;2pjy_A;2pjy_B;36;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_36.pdb;29.010850151122924
26362;2pjy_A;2pjy_C;33;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_33.pdb;27.613184439314143
26363;2p1m_A;3bt2_A;0;-;-;-;-;-1.0
26364;2pjy_A;2pjy_C;34;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_34.pdb;23.34062049202804
26365;2pjy_A;2pjy_B;37;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_37.pdb;29.010861024090456
26366;2p1m_A;3bt2_U;0;-;-;-;-;-1.0
26367;2p1m_A;3d0g_A;0;-;-;-;-;-1.0
26368;2pjy_A;2pjy_C;35;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_35.pdb;27.613181191662072
26369;2p1m_A;3d1m_A;0;-;-;-;-;-1.0
26370;2pjy_A;2pjy_B;38;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_38.pdb;27.182806752782003
26371;2p1m_A;3d85_C;0;-;-;-;-;-1.0
26372;2pjy_A;2pjy_C;36;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_36.pdb;28.888584915569737
