;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
18125;1mhw_C;3brw_B;0;-;-;-;-;-1.0
18126;1mhw_A;2i1n_A;0;-;-;-;-;-1.0
18127;1iw0_B;1iw0_B;79;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_79.pdb;-2.0
18128;2gez_B;2gez_B;75;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_75.pdb;20.30679613225092
18129;1mhw_A;2i32_A;0;-;-;-;-;-1.0
18130;1mhw_A;2i1n_B;0;-;-;-;-;-1.0
18131;3cwb_D;3cwb_J;170;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_170.pdb;16.067125140339343
18132;1mhw_A;2iae_B;0;-;-;-;-;-1.0
18133;1mhw_A;2i32_E;0;-;-;-;-;-1.0
18134;1yy9_C;3bt2_L;90;4jzj_0_1_B_1.pdb;4jzj_0_1_L_1.pdb;1yy9_C.pdb;3bt2_L_90.pdb;0.8607876035872766
18135;1mhw_A;2jz3_B;0;-;-;-;-;-1.0
18136;1mhw_A;2jz3_C;0;-;-;-;-;-1.0
18137;1mhw_A;2nl9_B;0;-;-;-;-;-1.0
18138;1iw0_C;1iw0_C;34;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_34.pdb;-2.0
18139;1iw0_B;1iw0_C;67;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_67.pdb;-2.0
18140;1mhw_A;2nnw_B;0;-;-;-;-;-1.0
18141;1mhw_A;2nl9_A;0;-;-;-;-;-1.0
18142;2gez_B;2gez_B;76;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_76.pdb;20.306775105670695
18143;1mhw_A;2o8a_A;0;-;-;-;-;-1.0
18144;1mhw_A;2nvu_B;0;-;-;-;-;-1.0
18145;3cwb_D;3cwb_J;171;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_171.pdb;25.598281595873065
18146;1iw0_B;1iw0_B;80;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_80.pdb;-2.0
18147;1mhw_A;2ot3_B;0;-;-;-;-;-1.0
18148;1mhw_A;2ot3_A;0;-;-;-;-;-1.0
18149;1mhw_A;2p1m_A;0;-;-;-;-;-1.0
18150;1mhw_A;2p1m_B;0;-;-;-;-;-1.0
18151;1mhw_A;2pav_P;0;-;-;-;-;-1.0
18152;1mhw_A;2pjy_A;0;-;-;-;-;-1.0
18153;1iw0_C;1iw0_C;35;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_35.pdb;-2.0
18154;1iw0_B;1iw0_C;68;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_68.pdb;-2.0
18155;1mhw_A;2rgn_C;0;-;-;-;-;-1.0
18156;1mhw_A;2rhk_A;0;-;-;-;-;-1.0
18157;2gez_B;2gez_B;77;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_77.pdb;20.86096508694502
18158;1mhw_A;2rhk_C;0;-;-;-;-;-1.0
18159;1mhw_A;2v8q_E;0;-;-;-;-;-1.0
18160;1d8d_A;1d8d_B;15;1d8d_0_1_A_1.pdb;1d8d_0_1_B_1.pdb;1d8d_A.pdb;1d8d_B_15.pdb;23.8258083500884
18161;3cwb_D;3cwb_J;172;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_172.pdb;16.0671444798067
18162;1mhw_A;2vp7_A;0;-;-;-;-;-1.0
18163;1mhw_A;2vgl_M;0;-;-;-;-;-1.0
18164;1iw0_B;1iw0_B;81;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_81.pdb;-2.0
18165;1mhw_A;2z3q_B;0;-;-;-;-;-1.0
18166;1mhw_A;2vp7_B;0;-;-;-;-;-1.0
18167;1mhw_A;2z3q_C;0;-;-;-;-;-1.0
18168;2gez_B;2gez_B;78;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_78.pdb;21.486023717879984
18169;1mhw_A;2zch_P;0;-;-;-;-;-1.0
18170;1mhw_A;2z5h_B;0;-;-;-;-;-1.0
18171;1mhw_A;2zl1_A;0;-;-;-;-;-1.0
18172;1mhw_A;2z5h_I;0;-;-;-;-;-1.0
18173;1iw0_C;1iw0_C;36;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_36.pdb;-2.0
18174;1iw0_B;1iw0_C;69;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_69.pdb;-2.0
18175;3cwb_D;3cwb_J;173;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_173.pdb;16.0671444798067
18176;1mhw_A;3bc1_E;0;-;-;-;-;-1.0
18177;1mhw_A;3bc1_B;0;-;-;-;-;-1.0
18178;1mhw_A;3brw_B;0;-;-;-;-;-1.0
18179;1mhw_A;3c66_A;0;-;-;-;-;-1.0
18180;2gez_B;2gez_B;79;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_79.pdb;21.017046983486548
18181;1iw0_B;1iw0_B;82;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_82.pdb;-2.0
18182;1mhw_A;3ch5_B;0;-;-;-;-;-1.0
18183;1mhw_A;3d2u_B;0;-;-;-;-;-1.0
18184;1mhw_C;1nme_A;0;-;-;-;-;-1.0
18185;1mhw_A;3cwb_P;0;-;-;-;-;-1.0
18186;1mhw_C;1nme_B;0;-;-;-;-;-1.0
18187;1iw0_C;1iw0_C;37;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_37.pdb;-2.0
18188;1iw0_B;1iw0_C;70;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_70.pdb;-2.0
18189;1mhw_C;1nt2_A;0;-;-;-;-;-1.0
18190;1mhw_C;1r4m_I;0;-;-;-;-;-1.0
18191;3cwb_D;3cwb_J;174;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_174.pdb;16.0671444798067
18192;1mhw_C;1vyh_C;0;-;-;-;-;-1.0
18193;1mhw_C;1r4m_B;0;-;-;-;-;-1.0
18194;2gez_B;2gez_B;80;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_80.pdb;15.003648982874825
18195;1mhw_C;1y8n_B;0;-;-;-;-;-1.0
18196;1mhw_C;1ya5_A;0;-;-;-;-;-1.0
18197;1mhw_C;1ydi_B;0;-;-;-;-;-1.0
18198;1iw0_B;1iw0_B;83;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_83.pdb;-2.0
18199;1mhw_A;1nme_A;0;-;-;-;-;-1.0
18200;1mhw_C;1y8n_A;0;-;-;-;-;-1.0
18201;1mhw_A;1nme_B;0;-;-;-;-;-1.0
18202;3cwb_D;3cwb_J;175;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_175.pdb;16.0671444798067
18203;1mhw_A;1nt2_A;0;-;-;-;-;-1.0
18204;2gez_B;2gez_B;81;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_81.pdb;21.017046770630472
18205;1mhw_A;1r4m_I;0;-;-;-;-;-1.0
18206;1iw0_C;1iw0_C;38;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_38.pdb;-2.0
18207;1mhw_A;1r4m_B;0;-;-;-;-;-1.0
18208;1iw0_B;1iw0_C;71;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_71.pdb;-2.0
18209;1mhw_A;1vyh_C;0;-;-;-;-;-1.0
18210;1mhw_A;1y8n_B;0;-;-;-;-;-1.0
18211;1mhw_A;1ya5_A;0;-;-;-;-;-1.0
18212;1mhw_A;1y8n_A;0;-;-;-;-;-1.0
18213;1mhw_A;1ydi_B;0;-;-;-;-;-1.0
18214;1mhw_A;2c0l_B;0;-;-;-;-;-1.0
18215;1mhw_A;2c0l_A;0;-;-;-;-;-1.0
18216;1iw0_B;1iw0_B;84;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_84.pdb;-2.0
18217;3cwb_D;3cwb_J;176;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_176.pdb;16.06715088426191
18218;1mhw_A;2c35_A;0;-;-;-;-;-1.0
18219;1mhw_A;2c35_B;0;-;-;-;-;-1.0
18220;2gez_B;2gez_B;82;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_82.pdb;20.764622553801136
18221;1mhw_A;2c9w_C;0;-;-;-;-;-1.0
18222;1mhw_A;2dvw_B;0;-;-;-;-;-1.0
18223;1mhw_A;2e9w_A;0;-;-;-;-;-1.0
18224;1iw0_C;1iw0_C;39;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_39.pdb;-2.0
18225;1iw0_B;1iw0_C;72;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_72.pdb;-2.0
18226;1mhw_A;2e9x_B;0;-;-;-;-;-1.0
18227;1mhw_A;2e9x_A;0;-;-;-;-;-1.0
18228;1mhw_A;2e9x_C;0;-;-;-;-;-1.0
18229;2gez_B;2gez_B;83;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_83.pdb;21.017046770630472
18230;1mhw_A;2h0d_B;0;-;-;-;-;-1.0
18231;1mhw_A;2e9x_D;0;-;-;-;-;-1.0
18232;3cwb_D;3cwb_J;177;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_177.pdb;16.067141506746413
18233;1lya_B;1ya5_A;0;-;-;-;-;-1.0
18234;1lya_B;1ydi_B;0;-;-;-;-;-1.0
18235;1iw0_B;1iw0_B;85;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_85.pdb;-2.0
18236;1lya_B;2c0l_A;0;-;-;-;-;-1.0
18237;1lya_B;2c35_A;0;-;-;-;-;-1.0
18238;1iw0_C;1iw0_C;40;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_40.pdb;-2.0
18239;1iw0_B;1iw0_C;73;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_73.pdb;-2.0
18240;1lya_B;2c35_B;0;-;-;-;-;-1.0
18241;1lya_B;2c9w_C;0;-;-;-;-;-1.0
18242;1lya_B;2dvw_B;0;-;-;-;-;-1.0
18243;2gez_B;2gez_B;84;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_84.pdb;21.017046770630472
18244;1lya_B;2e9w_A;0;-;-;-;-;-1.0
18245;1lya_B;2e9x_A;0;-;-;-;-;-1.0
18246;1lya_B;2e9x_C;0;-;-;-;-;-1.0
18247;1lya_B;2e9x_B;0;-;-;-;-;-1.0
18248;3cwb_D;3cwb_J;178;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_178.pdb;16.0671444798067
18249;1lya_B;2e9x_D;0;-;-;-;-;-1.0
18250;1lya_B;2h0d_B;0;-;-;-;-;-1.0
18251;1lya_B;2i1n_A;0;-;-;-;-;-1.0
18252;1iw0_B;1iw0_B;86;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_86.pdb;-2.0
18253;1lya_B;2i1n_B;0;-;-;-;-;-1.0
18254;1lya_B;2i32_E;0;-;-;-;-;-1.0
18255;1lya_B;2i32_A;0;-;-;-;-;-1.0
18256;1iw0_C;1iw0_C;41;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_41.pdb;-2.0
18257;1iw0_B;1iw0_C;74;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_74.pdb;-2.0
18258;2gez_B;2gez_B;85;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_85.pdb;20.979758835426527
18259;1lya_B;2jz3_B;0;-;-;-;-;-1.0
18260;1lya_B;2iae_B;0;-;-;-;-;-1.0
18261;1lya_B;2jz3_C;0;-;-;-;-;-1.0
18262;1lya_B;2nnw_B;0;-;-;-;-;-1.0
18263;1lya_B;2nvu_B;0;-;-;-;-;-1.0
18264;3cwb_D;3cwb_J;179;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_179.pdb;16.0671444798067
18265;1lya_B;2ot3_B;0;-;-;-;-;-1.0
18266;1lya_B;2ot3_A;0;-;-;-;-;-1.0
18267;1iw0_B;1iw0_B;87;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_87.pdb;-2.0
18268;1lya_B;2p1m_A;0;-;-;-;-;-1.0
18269;2gez_B;2gez_B;86;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_86.pdb;20.08258947230377
18270;1lya_B;2pav_P;0;-;-;-;-;-1.0
18271;1lya_B;2p1m_B;0;-;-;-;-;-1.0
18272;1lya_B;2rgn_C;0;-;-;-;-;-1.0
18273;1iw0_C;1iw0_C;42;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_42.pdb;-2.0
18274;1iw0_B;1iw0_C;75;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_75.pdb;-2.0
18275;1lya_B;2rhk_C;0;-;-;-;-;-1.0
18276;1lya_B;2rhk_A;0;-;-;-;-;-1.0
18277;1lya_B;2vp7_A;0;-;-;-;-;-1.0
18278;1lya_B;2v8q_E;0;-;-;-;-;-1.0
18279;3cwb_D;3cwb_J;180;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_180.pdb;16.06714277201682
18280;1lya_B;2vp7_B;0;-;-;-;-;-1.0
18281;1lya_B;2z3q_B;0;-;-;-;-;-1.0
18282;2gez_B;2gez_B;87;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_87.pdb;9.74536076068182
18283;1lya_B;2z3q_C;0;-;-;-;-;-1.0
18284;1lya_B;2z5h_B;0;-;-;-;-;-1.0
18285;1iw0_B;1iw0_B;88;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_88.pdb;-2.0
18286;1lya_B;2z5h_I;0;-;-;-;-;-1.0
18287;1lya_B;2zch_P;0;-;-;-;-;-1.0
18288;1lya_B;2zl1_A;0;-;-;-;-;-1.0
18289;1lya_B;3brw_B;0;-;-;-;-;-1.0
18290;1iw0_C;1iw0_C;43;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_43.pdb;-2.0
18291;1iw0_B;1iw0_C;76;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_76.pdb;-2.0
18292;1lya_B;3c66_A;0;-;-;-;-;-1.0
18293;3cwb_D;3cwb_J;181;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_181.pdb;16.0671444798067
18294;2gez_B;2gez_B;88;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_88.pdb;21.486031112259788
18295;1lya_B;3ch5_B;0;-;-;-;-;-1.0
18296;1lya_B;3d2u_B;0;-;-;-;-;-1.0
18297;1lya_A;2dvw_B;0;-;-;-;-;-1.0
18298;1lya_A;2e9w_A;0;-;-;-;-;-1.0
18299;1lya_A;2e9x_A;0;-;-;-;-;-1.0
18300;1lya_A;2e9x_C;0;-;-;-;-;-1.0
18301;1iw0_B;1iw0_B;89;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_89.pdb;-2.0
18302;1lya_A;2e9x_B;0;-;-;-;-;-1.0
18303;1lya_A;2e9x_D;0;-;-;-;-;-1.0
18304;1lya_A;2h0d_B;0;-;-;-;-;-1.0
18305;1lya_A;2i1n_A;0;-;-;-;-;-1.0
18306;1lya_A;2i1n_B;0;-;-;-;-;-1.0
18307;1iw0_C;1iw0_C;44;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_44.pdb;-2.0
18308;1iw0_B;1iw0_C;77;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_77.pdb;-2.0
18309;2gez_B;2gez_B;89;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_89.pdb;22.13551588134554
18310;1lya_A;2i32_A;0;-;-;-;-;-1.0
18311;3cwb_D;3cwb_J;182;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_182.pdb;16.0671444798067
18312;1lya_A;2iae_B;0;-;-;-;-;-1.0
18313;1lya_A;2i32_E;0;-;-;-;-;-1.0
18314;1lya_A;2jz3_B;0;-;-;-;-;-1.0
18315;1lya_A;2jz3_C;0;-;-;-;-;-1.0
18316;1lya_A;2nnw_B;0;-;-;-;-;-1.0
18317;1lya_A;2ot3_A;0;-;-;-;-;-1.0
18318;1lya_A;2nvu_B;0;-;-;-;-;-1.0
18319;2gez_B;2gez_B;90;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_90.pdb;19.34217657881408
18320;1iw0_B;1iw0_B;90;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_90.pdb;-2.0
18321;1lya_A;2ot3_B;0;-;-;-;-;-1.0
18322;1lya_A;2p1m_A;0;-;-;-;-;-1.0
18323;3cwb_D;3cwb_J;183;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_183.pdb;16.067152149531942
18324;1lya_A;2p1m_B;0;-;-;-;-;-1.0
18325;1iw0_C;1iw0_C;45;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_45.pdb;-2.0
18326;1iw0_B;1iw0_C;78;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_78.pdb;-2.0
18327;1lya_A;2pav_P;0;-;-;-;-;-1.0
18328;1lya_A;2rgn_C;0;-;-;-;-;-1.0
18329;1lya_A;2rhk_A;0;-;-;-;-;-1.0
18330;1lya_A;2rhk_C;0;-;-;-;-;-1.0
18331;1lya_A;2v8q_E;0;-;-;-;-;-1.0
18332;2gez_B;2gez_B;91;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_91.pdb;13.10679582281276
18333;1lya_A;2vp7_A;0;-;-;-;-;-1.0
18334;1lya_A;2z3q_B;0;-;-;-;-;-1.0
18335;1lya_A;2vp7_B;0;-;-;-;-;-1.0
18336;1lya_A;2z3q_C;0;-;-;-;-;-1.0
18337;1iw0_B;1iw0_B;91;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_91.pdb;-2.0
18338;1lya_A;2zch_P;0;-;-;-;-;-1.0
18339;3cwb_D;3cwb_J;184;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_184.pdb;16.06721419990451
18340;1lya_A;2zl1_A;0;-;-;-;-;-1.0
18341;1lya_A;2z5h_B;0;-;-;-;-;-1.0
18342;1iw0_C;1iw0_C;46;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_46.pdb;-2.0
18343;1iw0_B;1iw0_C;79;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_79.pdb;-2.0
18344;1lya_A;2z5h_I;0;-;-;-;-;-1.0
18345;1lya_A;3c66_A;0;-;-;-;-;-1.0
18346;1lya_A;3brw_B;0;-;-;-;-;-1.0
18347;2gez_B;2gez_B;92;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_92.pdb;19.342182862356154
18348;1lya_A;3ch5_B;0;-;-;-;-;-1.0
18349;1lya_A;3d2u_B;0;-;-;-;-;-1.0
18350;1lya_B;1nt2_A;0;-;-;-;-;-1.0
18351;1lya_B;1r4m_I;0;-;-;-;-;-1.0
18352;3cwb_D;3cwb_J;185;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_185.pdb;16.06714277201682
18353;1iw0_B;1iw0_B;92;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_92.pdb;-2.0
18354;1lya_B;1r4m_B;0;-;-;-;-;-1.0
18355;1lya_B;1rvf_2;0;-;-;-;-;-1.0
18356;1lya_B;1rvf_3;0;-;-;-;-;-1.0
18357;2gez_B;2gez_B;93;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_93.pdb;19.342167505188108
18358;1iw0_C;1iw0_C;47;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_47.pdb;-2.0
18359;1iw0_B;1iw0_C;80;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_80.pdb;-2.0
18360;1lya_B;1vyh_C;0;-;-;-;-;-1.0
18361;1lya_A;1nt2_A;0;-;-;-;-;-1.0
18362;1lya_A;1r4m_I;0;-;-;-;-;-1.0
18363;1lya_A;1r4m_B;0;-;-;-;-;-1.0
18364;1lya_A;1rvf_2;0;-;-;-;-;-1.0
18365;1lya_A;1rvf_3;0;-;-;-;-;-1.0
18366;1lya_A;1vyh_C;0;-;-;-;-;-1.0
18367;1lya_A;1ya5_A;0;-;-;-;-;-1.0
18368;3cwb_D;3cwb_J;186;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_186.pdb;16.0671444798067
18369;1lya_A;1ydi_B;0;-;-;-;-;-1.0
18370;2gez_B;2gez_B;94;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_94.pdb;21.486023717879984
18371;1iw0_B;1iw0_B;93;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_93.pdb;-2.0
18372;1lya_A;2c35_B;0;-;-;-;-;-1.0
18373;1lya_A;2c0l_A;0;-;-;-;-;-1.0
18374;1lya_A;2c35_A;0;-;-;-;-;-1.0
18375;1lya_A;2c9w_C;0;-;-;-;-;-1.0
18376;1iw0_C;1iw0_C;48;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_48.pdb;-2.0
18377;1iw0_B;1iw0_C;81;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_81.pdb;-2.0
18378;1lm5_B;1ya5_A;0;-;-;-;-;-1.0
18379;1lm5_B;2i1n_A;0;-;-;-;-;-1.0
18380;1lm5_B;2h0d_B;0;-;-;-;-;-1.0
18381;1lm5_B;2i1n_B;0;-;-;-;-;-1.0
18382;1lm5_B;2zch_P;0;-;-;-;-;-1.0
18383;2gez_B;2gez_B;95;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_95.pdb;20.30678527493265
18384;3cwb_D;3cwb_J;187;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_187.pdb;17.513603169612683
18385;1lm5_B;3bs5_B;0;-;-;-;-;-1.0
18386;1ldk_B;1ya5_A;0;-;-;-;-;-1.0
18387;1ldk_B;1ydi_B;0;-;-;-;-;-1.0
18388;1ldk_B;2dvw_A;0;-;-;-;-;-1.0
18389;1iw0_B;1iw0_B;94;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_94.pdb;-2.0
18390;1ldk_B;2dvw_B;0;-;-;-;-;-1.0
18391;1iw0_B;1iw0_C;82;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_82.pdb;-2.0
18392;1iw0_C;1iw0_C;49;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_49.pdb;-2.0
18393;1ldk_B;2i1n_A;0;-;-;-;-;-1.0
18394;1ldk_B;2i1n_B;0;-;-;-;-;-1.0
18395;2gez_B;2gez_B;96;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_96.pdb;20.3067775388167
18396;1ldk_B;2i32_A;0;-;-;-;-;-1.0
18397;1ldk_B;2iae_A;0;-;-;-;-;-1.0
18398;1ldk_B;2nl9_B;0;-;-;-;-;-1.0
18399;3cwb_D;3cwb_J;188;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_188.pdb;16.0671444798067
18400;1ldk_B;2o8a_A;0;-;-;-;-;-1.0
18401;1ldk_B;2odb_A;0;-;-;-;-;-1.0
18402;1ldk_B;2pjy_B;0;-;-;-;-;-1.0
18403;1ldk_B;2z3q_B;0;-;-;-;-;-1.0
18404;1ldk_B;2vgl_B;0;-;-;-;-;-1.0
18405;1ldk_B;2zch_P;0;-;-;-;-;-1.0
18406;1iw0_B;1iw0_B;95;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_B_95.pdb;-2.0
18407;1iw0_C;1iw0_C;50;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_C.pdb;1iw0_C_50.pdb;-2.0
18408;1iw0_B;1iw0_C;83;1wnw_0_4_B_1.pdb;1wnw_0_4_C_2.pdb;1iw0_B.pdb;1iw0_C_83.pdb;-2.0
18409;2gez_B;2gez_B;97;2gez_0_1_B_1.pdb;2gez_0_1_D_1.pdb;2gez_B.pdb;2gez_B_97.pdb;20.149808974743767
18410;1ldk_B;3byh_A;0;-;-;-;-;-1.0
18411;1ldk_B;3ch5_B;0;-;-;-;-;-1.0
18412;1lm5_A;1nci_A;0;-;-;-;-;-1.0
18413;3cwb_D;3cwb_J;189;3cwb_0_1_D_1.pdb;3cwb_0_1_J_1.pdb;3cwb_D.pdb;3cwb_J_189.pdb;16.0671444798067
18414;1lm5_A;1nci_B;0;-;-;-;-;-1.0
