;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
23537;3cwb_T;2c9w_C;0;-;-;-;-;-1.0
23538;3cwb_T;2djg_A;0;-;-;-;-;-1.0
23539;3cwb_T;2djg_B;0;-;-;-;-;-1.0
23540;3cwb_T;2djg_C;0;-;-;-;-;-1.0
23541;3cwb_T;2e9w_A;0;-;-;-;-;-1.0
23542;3cwb_T;2iae_A;0;-;-;-;-;-1.0
23543;3cwb_T;2iae_B;0;-;-;-;-;-1.0
23544;3cwb_T;2jjs_C;0;-;-;-;-;-1.0
23545;3cwb_T;2jjs_A;0;-;-;-;-;-1.0
23546;3cwb_T;2nnw_B;0;-;-;-;-;-1.0
23547;3cwb_T;2ot3_A;0;-;-;-;-;-1.0
23548;3cwb_T;2pav_A;0;-;-;-;-;-1.0
23549;3cwb_T;2r9p_A;0;-;-;-;-;-1.0
23550;3cwb_T;2rgn_A;0;-;-;-;-;-1.0
23551;3cwb_T;2rgn_C;0;-;-;-;-;-1.0
23552;3cwb_T;2rgn_B;0;-;-;-;-;-1.0
23553;3cwb_T;2v8q_A;0;-;-;-;-;-1.0
23554;3cwb_T;2vgl_M;0;-;-;-;-;-1.0
23555;3cwb_T;2vgl_S;0;-;-;-;-;-1.0
23556;3cwb_T;2vp7_A;0;-;-;-;-;-1.0
23557;3cwb_T;2vgl_A;0;-;-;-;-;-1.0
23558;3cwb_T;2v8q_B;0;-;-;-;-;-1.0
23559;3cwb_T;2vp7_B;0;-;-;-;-;-1.0
23560;3cwb_T;2zch_P;0;-;-;-;-;-1.0
23561;3cwb_T;3bc1_E;0;-;-;-;-;-1.0
23562;3cwb_T;3bc1_B;0;-;-;-;-;-1.0
23563;3cwb_T;3bs5_B;0;-;-;-;-;-1.0
23564;3cwb_T;3bs5_A;0;-;-;-;-;-1.0
23565;3cwb_T;3bes_L;0;-;-;-;-;-1.0
23566;3cwb_T;3c5j_B;0;-;-;-;-;-1.0
23567;3cwb_T;3c5j_A;0;-;-;-;-;-1.0
23568;3cwb_T;3ch5_B;0;-;-;-;-;-1.0
23569;3cwb_T;1aox_A;0;-;-;-;-;-1.0
23570;3cwb_T;1aox_B;0;-;-;-;-;-1.0
23571;3cwb_T;1apy_B;0;-;-;-;-;-1.0
23572;3cwb_T;1avf_P;0;-;-;-;-;-1.0
23573;3cwb_T;1avf_A;0;-;-;-;-;-1.0
23574;3cwb_T;1h2k_S;0;-;-;-;-;-1.0
23575;3cwb_T;1h2k_A;0;-;-;-;-;-1.0
23576;3cwb_T;1gc1_G;0;-;-;-;-;-1.0
23577;3cwb_T;1h6v_B;0;-;-;-;-;-1.0
23578;3cwb_T;1h6v_C;0;-;-;-;-;-1.0
23579;3cwb_T;1h6v_A;0;-;-;-;-;-1.0
23580;3cwb_T;1h6v_E;0;-;-;-;-;-1.0
23581;3cwb_T;1ldk_A;0;-;-;-;-;-1.0
23582;3cwb_T;1lm5_B;0;-;-;-;-;-1.0
23583;3cwb_T;1li1_A;0;-;-;-;-;-1.0
23584;3cwb_T;1li1_B;0;-;-;-;-;-1.0
23585;3cwb_T;1ldk_B;0;-;-;-;-;-1.0
23586;3cwb_T;1li1_C;0;-;-;-;-;-1.0
23587;3cwb_T;1li1_F;0;-;-;-;-;-1.0
23588;3cwb_T;1rf3_B;0;-;-;-;-;-1.0
23589;3cwb_T;1rvf_2;0;-;-;-;-;-1.0
23590;3cwb_T;1rvf_4;0;-;-;-;-;-1.0
23591;3cwb_T;1rvf_3;0;-;-;-;-;-1.0
23592;3cwb_T;1shw_A;0;-;-;-;-;-1.0
23593;3cwb_T;1shw_B;0;-;-;-;-;-1.0
23594;3cwb_T;1rf3_A;0;-;-;-;-;-1.0
23595;3cwb_T;1us7_B;0;-;-;-;-;-1.0
23596;3cwb_T;2c35_B;0;-;-;-;-;-1.0
23597;3cwb_T;2c35_A;0;-;-;-;-;-1.0
23598;3cwb_T;2c9w_A;0;-;-;-;-;-1.0
23599;3cwb_T;2d1x_B;0;-;-;-;-;-1.0
23600;3cwb_T;2d1x_A;0;-;-;-;-;-1.0
23601;3cwb_T;2c63_A;0;-;-;-;-;-1.0
23602;3cwb_T;2d1x_C;0;-;-;-;-;-1.0
23603;3cwb_T;2e9x_C;0;-;-;-;-;-1.0
23604;3cwb_T;2e9x_B;0;-;-;-;-;-1.0
23605;3cwb_T;2e9x_D;0;-;-;-;-;-1.0
23606;3cwb_T;2e9x_A;0;-;-;-;-;-1.0
23607;3cwb_T;2h0d_B;0;-;-;-;-;-1.0
23608;3cwb_T;2jz3_C;0;-;-;-;-;-1.0
23609;3cwb_T;2jz3_B;0;-;-;-;-;-1.0
23610;3cwb_T;2nl9_A;0;-;-;-;-;-1.0
23611;3cwb_T;2nl9_B;0;-;-;-;-;-1.0
23612;3cwb_T;2o8a_A;0;-;-;-;-;-1.0
23613;3cwb_T;2q7n_B;0;-;-;-;-;-1.0
23614;3cwb_T;2vgl_B;0;-;-;-;-;-1.0
23615;3cwb_T;3bt2_U;0;-;-;-;-;-1.0
23616;3cwb_T;3d48_R;0;-;-;-;-;-1.0
23617;3cwb_T;3d0g_E;0;-;-;-;-;-1.0
23618;3cwb_T;3d48_P;0;-;-;-;-;-1.0
23619;3cwb_T;3d85_C;0;-;-;-;-;-1.0
23620;3cwb_T;3d85_D;0;-;-;-;-;-1.0
23621;3cwb_T;3d85_B;0;-;-;-;-;-1.0
23622;3cwb_T;3dgc_M;0;-;-;-;-;-1.0
23623;3cwb_T;3d0g_A;0;-;-;-;-;-1.0
23624;2pjy_C;2rgn_C;0;-;-;-;-;-1.0
23625;3cwb_T;3dgc_S;0;-;-;-;-;-1.0
23626;2pjy_C;2rgn_A;0;-;-;-;-;-1.0
23627;2pjy_C;2vgl_M;0;-;-;-;-;-1.0
23628;2pjy_C;2vgl_B;0;-;-;-;-;-1.0
23629;2pjy_C;2vgl_S;0;-;-;-;-;-1.0
23630;2pjy_C;3brw_D;0;-;-;-;-;-1.0
23631;2pjy_C;3bc1_B;0;-;-;-;-;-1.0
23632;2pjy_C;3bs5_A;0;-;-;-;-;-1.0
23633;2pjy_C;3bs5_B;0;-;-;-;-;-1.0
23634;2pjy_C;3bt2_A;0;-;-;-;-;-1.0
23635;2pjy_C;3d2u_B;0;-;-;-;-;-1.0
23636;2pjy_C;3d1m_A;0;-;-;-;-;-1.0
23637;2pjy_A;2vgl_B;0;-;-;-;-;-1.0
23638;2pjy_A;2rgn_A;0;-;-;-;-;-1.0
23639;3cwb_T;3cwb_P;1;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_1.pdb;22.767769815119454
23640;2pjy_A;2vgl_A;0;-;-;-;-;-1.0
23641;2pjy_A;2rgn_B;0;-;-;-;-;-1.0
23642;2pjy_A;2v8q_B;0;-;-;-;-;-1.0
23643;2pjy_A;3brw_D;0;-;-;-;-;-1.0
23644;2pjy_A;3bpl_B;0;-;-;-;-;-1.0
23645;2pjy_A;3bs5_B;0;-;-;-;-;-1.0
23646;2pjy_A;3bs5_A;0;-;-;-;-;-1.0
23647;2pjy_A;3c5j_B;0;-;-;-;-;-1.0
23648;2pjy_A;3byh_A;0;-;-;-;-;-1.0
23649;2pjy_A;3d85_C;0;-;-;-;-;-1.0
23650;2pjy_A;3d0g_E;0;-;-;-;-;-1.0
23651;2pjy_A;3bpl_C;0;-;-;-;-;-1.0
23652;2pjy_A;3d2u_A;0;-;-;-;-;-1.0
23653;2pjy_B;2rgn_A;0;-;-;-;-;-1.0
23654;2pjy_B;2rgn_C;0;-;-;-;-;-1.0
23655;2pjy_B;2rhk_A;0;-;-;-;-;-1.0
23656;2pjy_B;2rgn_B;0;-;-;-;-;-1.0
23657;2pjy_B;2vgl_M;0;-;-;-;-;-1.0
23658;2pjy_B;2vgl_A;0;-;-;-;-;-1.0
23659;2pjy_B;2vgl_S;0;-;-;-;-;-1.0
23660;2pjy_B;2zch_P;0;-;-;-;-;-1.0
23661;2pjy_B;2zl1_A;0;-;-;-;-;-1.0
23662;3cwb_T;3cwb_P;2;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_2.pdb;26.985987460911417
23663;2pjy_B;2z5h_B;0;-;-;-;-;-1.0
23664;2pjy_B;2zl1_B;0;-;-;-;-;-1.0
23665;2pjy_B;2z5h_I;0;-;-;-;-;-1.0
23666;2pjy_B;3bc1_E;0;-;-;-;-;-1.0
23667;2pjy_B;3bc1_B;0;-;-;-;-;-1.0
23668;2pjy_B;3brw_D;0;-;-;-;-;-1.0
23669;2pjy_B;3brw_B;0;-;-;-;-;-1.0
23670;2pjy_B;3bs5_A;0;-;-;-;-;-1.0
23671;2pjy_B;3bs5_B;0;-;-;-;-;-1.0
23672;2pjy_B;3bt2_A;0;-;-;-;-;-1.0
23673;2pjy_B;3d85_C;0;-;-;-;-;-1.0
23674;2pjy_B;3d2u_B;0;-;-;-;-;-1.0
23675;2pjy_B;3d1m_A;0;-;-;-;-;-1.0
23676;2pav_A;2rhk_A;0;-;-;-;-;-1.0
23677;2pav_A;2rhk_C;0;-;-;-;-;-1.0
23678;2pav_A;2rgn_B;0;-;-;-;-;-1.0
23679;2pav_A;2vgl_M;0;-;-;-;-;-1.0
23680;2pav_A;2vgl_S;0;-;-;-;-;-1.0
23681;2pav_A;2v8q_B;0;-;-;-;-;-1.0
23682;2pav_A;2vgl_B;0;-;-;-;-;-1.0
23683;2pav_A;2vgl_A;0;-;-;-;-;-1.0
23684;2pav_A;2v8q_E;0;-;-;-;-;-1.0
23685;2pav_A;2vp7_A;0;-;-;-;-;-1.0
23686;2pav_A;2vp7_B;0;-;-;-;-;-1.0
23687;2pav_A;2z3q_B;0;-;-;-;-;-1.0
23688;2pav_A;2z3q_C;0;-;-;-;-;-1.0
23689;2pav_A;2zl1_A;0;-;-;-;-;-1.0
23690;3cwb_T;3cwb_P;3;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_3.pdb;26.985986888362262
23691;2pav_A;2zl1_B;0;-;-;-;-;-1.0
23692;2pjy_A;2pjy_C;1;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_1.pdb;19.28850029907067
23693;2pav_A;3bc1_E;0;-;-;-;-;-1.0
23694;2pav_A;3brw_D;0;-;-;-;-;-1.0
23695;2pav_A;3bc1_B;0;-;-;-;-;-1.0
23696;2pav_A;3brw_B;0;-;-;-;-;-1.0
23697;2pav_A;3bs5_A;0;-;-;-;-;-1.0
23698;2pav_A;3c5j_A;0;-;-;-;-;-1.0
23699;2pav_A;3ch5_B;0;-;-;-;-;-1.0
23700;2pav_A;3c66_A;0;-;-;-;-;-1.0
23701;2pav_A;3cwb_P;0;-;-;-;-;-1.0
23702;2pav_A;3d0g_E;0;-;-;-;-;-1.0
23703;2pav_A;3d85_C;0;-;-;-;-;-1.0
23704;2pav_P;2pjy_B;0;-;-;-;-;-1.0
23705;2pav_P;2rgn_B;0;-;-;-;-;-1.0
23706;2pav_A;3d2u_B;0;-;-;-;-;-1.0
23707;2pav_P;3brw_D;0;-;-;-;-;-1.0
23708;2pav_P;3bs5_A;0;-;-;-;-;-1.0
23709;2pav_P;3d85_C;0;-;-;-;-;-1.0
23710;2pav_A;2pjy_B;0;-;-;-;-;-1.0
23711;2pjy_A;2pjy_C;2;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_2.pdb;19.28850029907067
23712;2pav_A;2pjy_A;0;-;-;-;-;-1.0
23713;2p1m_A;3brw_D;0;-;-;-;-;-1.0
23714;3cwb_T;3cwb_P;4;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_4.pdb;26.985986888362262
23715;2p1m_A;3bs5_A;0;-;-;-;-;-1.0
23716;2p1m_A;3bpl_B;0;-;-;-;-;-1.0
23717;2p1m_A;3bt2_A;0;-;-;-;-;-1.0
23718;2p1m_A;3bt2_U;0;-;-;-;-;-1.0
23719;2p1m_A;3d0g_A;0;-;-;-;-;-1.0
23720;2p1m_A;3d1m_A;0;-;-;-;-;-1.0
23721;2p1m_A;3d85_C;0;-;-;-;-;-1.0
23722;2p1m_A;3d0g_E;0;-;-;-;-;-1.0
23723;2p1m_B;2pav_A;0;-;-;-;-;-1.0
23724;2p1m_B;3bs5_B;0;-;-;-;-;-1.0
23725;2p1m_B;3byh_A;0;-;-;-;-;-1.0
23726;2p1m_A;2pjy_B;0;-;-;-;-;-1.0
23727;2p1m_A;2pjy_C;0;-;-;-;-;-1.0
23728;2pjy_A;2pjy_C;3;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_3.pdb;13.889420894379663
23729;2p1m_A;2q7n_A;0;-;-;-;-;-1.0
23730;2p1m_A;2rgn_A;0;-;-;-;-;-1.0
23731;2p1m_A;2vgl_S;0;-;-;-;-;-1.0
23732;2p1m_A;2rgn_B;0;-;-;-;-;-1.0
23733;2p1m_A;2vgl_A;0;-;-;-;-;-1.0
23734;2p1m_A;2v8q_B;0;-;-;-;-;-1.0
23735;2p1m_A;2vgl_B;0;-;-;-;-;-1.0
23736;3cwb_T;3cwb_P;5;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_5.pdb;26.28985497066765
23737;2pjy_A;2pjy_C;4;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_4.pdb;17.2607274192652
23738;2uzi_H;1atn_D;0;-;-;-;-;-1.0
23739;2uzi_H;1avo_B;0;-;-;-;-;-1.0
23740;2uzi_H;1avo_A;0;-;-;-;-;-1.0
23741;2pjy_A;2pjy_B;1;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_1.pdb;9.237299406332138
23742;2uzi_H;1atn_A;0;-;-;-;-;-1.0
23743;2uzi_H;1efv_A;0;-;-;-;-;-1.0
23744;2uzi_H;1efv_B;0;-;-;-;-;-1.0
23745;2uzi_H;1mhw_C;0;-;-;-;-;-1.0
23746;2uzi_H;1mhw_A;0;-;-;-;-;-1.0
23747;2pjy_A;2pjy_C;5;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_5.pdb;19.459714351651183
23748;2uzi_H;1rkc_A;0;-;-;-;-;-1.0
23749;2pjy_A;2pjy_B;2;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_2.pdb;9.23729698821953
23750;2uzi_H;1rkc_B;0;-;-;-;-;-1.0
23751;2uzi_H;1wsu_A;0;-;-;-;-;-1.0
23752;2uzi_H;1wsu_B;0;-;-;-;-;-1.0
23753;2uzi_H;1wsu_C;0;-;-;-;-;-1.0
23754;2pjy_A;2pjy_C;6;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_6.pdb;19.459724030313204
23755;2uzi_H;1wsu_D;0;-;-;-;-;-1.0
23756;2pjy_A;2pjy_B;3;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_3.pdb;9.280466729576151
23757;2uzi_H;1yk1_E;0;-;-;-;-;-1.0
23758;3cwb_T;3cwb_P;6;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_6.pdb;25.222091781758028
23759;2uzi_H;1yk1_A;0;-;-;-;-;-1.0
23760;2uzi_H;2bov_A;0;-;-;-;-;-1.0
23761;2uzi_H;2bov_B;0;-;-;-;-;-1.0
23762;2uzi_H;2i1n_B;0;-;-;-;-;-1.0
23763;2pjy_A;2pjy_C;7;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_7.pdb;13.361481578200612
23764;2uzi_H;2i1n_A;0;-;-;-;-;-1.0
23765;2uzi_H;2nvu_C;0;-;-;-;-;-1.0
23766;2uzi_H;2p1m_A;0;-;-;-;-;-1.0
23767;2uzi_H;2q7n_A;0;-;-;-;-;-1.0
23768;2uzi_H;2r9p_E;0;-;-;-;-;-1.0
23769;2pjy_A;2pjy_B;4;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_4.pdb;9.855285043409621
23770;2uzi_H;2rhk_A;0;-;-;-;-;-1.0
23771;2uzi_H;2rhk_C;0;-;-;-;-;-1.0
23772;2pjy_A;2pjy_C;8;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_8.pdb;19.459704082476005
23773;2uzi_H;2z5h_B;0;-;-;-;-;-1.0
23774;2uzi_H;2zl1_A;0;-;-;-;-;-1.0
23775;2uzi_H;2zl1_B;0;-;-;-;-;-1.0
23776;3cwb_T;3cwb_P;7;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_7.pdb;24.723671658908323
23777;2uzi_H;2z5h_I;0;-;-;-;-;-1.0
23778;2pjy_A;2pjy_B;5;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_5.pdb;13.671413616151419
23779;2uzi_H;3bpl_B;0;-;-;-;-;-1.0
23780;2uzi_H;3bt2_B;0;-;-;-;-;-1.0
23781;2uzi_H;3bt2_A;0;-;-;-;-;-1.0
23782;2uzi_H;3bpl_C;0;-;-;-;-;-1.0
23783;2pjy_A;2pjy_C;9;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_9.pdb;11.896254945319411
23784;2uzi_H;3byh_A;0;-;-;-;-;-1.0
23785;2uzi_H;3c66_A;0;-;-;-;-;-1.0
23786;2uzi_H;3d1m_A;0;-;-;-;-;-1.0
23787;2uzi_H;3d1m_D;0;-;-;-;-;-1.0
23788;2uzi_H;3d2u_B;0;-;-;-;-;-1.0
23789;2pjy_A;2pjy_B;6;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_6.pdb;8.361487952066424
23790;2pjy_A;2pjy_C;10;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_10.pdb;19.459714351651183
23791;2uzi_H;3d2u_A;0;-;-;-;-;-1.0
23792;2uzi_H;1ezx_A;0;-;-;-;-;-1.0
23793;2uzi_H;1ezx_B;0;-;-;-;-;-1.0
23794;2uzi_H;1ezx_C;0;-;-;-;-;-1.0
23795;3cwb_T;3cwb_P;8;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_8.pdb;24.72367355495379
23796;2uzi_H;1fnt_A;0;-;-;-;-;-1.0
23797;2uzi_H;1fnt_B;0;-;-;-;-;-1.0
23798;2uzi_H;1fnt_F;0;-;-;-;-;-1.0
23799;2pjy_A;2pjy_C;11;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_11.pdb;17.2607274192652
23800;2uzi_H;1fnt_J;0;-;-;-;-;-1.0
23801;2uzi_H;1fnt_H;0;-;-;-;-;-1.0
23802;2uzi_H;1gl4_B;0;-;-;-;-;-1.0
23803;2pjy_A;2pjy_B;7;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_7.pdb;9.237283916936164
23804;2uzi_H;1gl4_A;0;-;-;-;-;-1.0
23805;2uzi_H;1fnt_N;0;-;-;-;-;-1.0
23806;2uzi_H;1kfu_L;0;-;-;-;-;-1.0
23807;2pjy_A;2pjy_C;12;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_12.pdb;11.896254945319411
23808;2uzi_H;1i7x_B;0;-;-;-;-;-1.0
23809;2uzi_H;1kfu_S;0;-;-;-;-;-1.0
23810;2pjy_A;2pjy_B;8;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_8.pdb;9.855290465436575
23811;2uzi_H;1ku6_A;0;-;-;-;-;-1.0
23812;2uzi_H;1ku6_B;0;-;-;-;-;-1.0
23813;3cwb_T;3cwb_P;9;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_9.pdb;26.985986888362262
23814;2uzi_H;1m3d_E;0;-;-;-;-;-1.0
23815;2uzi_H;1m3d_C;0;-;-;-;-;-1.0
23816;2uzi_H;1m3d_G;0;-;-;-;-;-1.0
23817;2pjy_A;2pjy_C;13;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_13.pdb;19.459693391569
23818;2uzi_H;1m3d_H;0;-;-;-;-;-1.0
23819;2pjy_A;2pjy_B;9;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_9.pdb;9.237274207853432
23820;2uzi_H;1m3d_L;0;-;-;-;-;-1.0
23821;2uzi_H;1nci_A;0;-;-;-;-;-1.0
23822;2uzi_H;1nci_B;0;-;-;-;-;-1.0
23823;2uzi_H;1nt2_A;0;-;-;-;-;-1.0
23824;2uzi_H;1pyo_A;0;-;-;-;-;-1.0
23825;2uzi_H;1pyo_B;0;-;-;-;-;-1.0
23826;2pjy_A;2pjy_C;14;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_14.pdb;17.11471740381043
23827;2uzi_H;1vyh_A;0;-;-;-;-;-1.0
23828;2uzi_H;1us7_A;0;-;-;-;-;-1.0
23829;2pjy_A;2pjy_B;10;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_10.pdb;13.671416708280404
23830;2uzi_H;1vyh_C;0;-;-;-;-;-1.0
23831;3cwb_T;3cwb_P;10;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_10.pdb;26.985986888362262
23832;2uzi_H;1y8n_B;0;-;-;-;-;-1.0
23833;2uzi_H;1ya5_A;0;-;-;-;-;-1.0
23834;2uzi_H;1y8n_A;0;-;-;-;-;-1.0
23835;2uzi_H;1ya5_T;0;-;-;-;-;-1.0
23836;2pjy_A;2pjy_C;15;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_15.pdb;19.459714351651183
23837;2uzi_H;2c0l_B;0;-;-;-;-;-1.0
23838;2uzi_H;2c0l_A;0;-;-;-;-;-1.0
23839;2pjy_A;2pjy_B;11;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_11.pdb;12.55918748483576
23840;2uzi_H;2c63_B;0;-;-;-;-;-1.0
23841;2uzi_H;2c74_A;0;-;-;-;-;-1.0
23842;2uzi_H;2c63_D;0;-;-;-;-;-1.0
23843;2pjy_A;2pjy_C;16;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_16.pdb;11.896254945319411
23844;2uzi_H;2c74_B;0;-;-;-;-;-1.0
23845;2uzi_H;2c63_C;0;-;-;-;-;-1.0
23846;2uzi_H;2dvw_B;0;-;-;-;-;-1.0
23847;2uzi_H;2dvw_A;0;-;-;-;-;-1.0
23848;2pjy_A;2pjy_B;12;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_12.pdb;12.55918748483576
23849;2uzi_H;2e9w_C;0;-;-;-;-;-1.0
23850;3cwb_T;3cwb_P;11;3cwb_0_1_T_1.pdb;3cwb_0_1_P_1.pdb;3cwb_T.pdb;3cwb_P_11.pdb;26.381919578865247
23851;2uzi_H;2gd4_H;0;-;-;-;-;-1.0
23852;2uzi_H;2gd4_L;0;-;-;-;-;-1.0
23853;2uzi_H;2gix_B;0;-;-;-;-;-1.0
23854;2pjy_A;2pjy_C;17;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_17.pdb;13.889424912994379
23855;2uzi_H;2gix_A;0;-;-;-;-;-1.0
23856;2uzi_H;2gix_D;0;-;-;-;-;-1.0
23857;2uzi_H;2i32_A;0;-;-;-;-;-1.0
23858;2pjy_A;2pjy_B;13;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_13.pdb;13.67141349980809
23859;2uzi_H;2i32_E;0;-;-;-;-;-1.0
23860;2uzi_H;2nna_B;0;-;-;-;-;-1.0
23861;2uzi_H;2nna_A;0;-;-;-;-;-1.0
23862;2pjy_A;2pjy_C;18;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_18.pdb;11.89624865331588
23863;2uzi_H;2nvu_B;0;-;-;-;-;-1.0
23864;2uzi_H;2odb_A;0;-;-;-;-;-1.0
23865;2uzi_H;2ot3_B;0;-;-;-;-;-1.0
23866;2pjy_A;2pjy_B;14;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_14.pdb;13.671416708280404
23867;2uzi_H;2p1m_B;0;-;-;-;-;-1.0
23868;2uzi_H;2pav_P;0;-;-;-;-;-1.0
23869;2uzi_H;2pjy_B;0;-;-;-;-;-1.0
23870;2uzi_H;2pjy_A;0;-;-;-;-;-1.0
23871;2pjy_A;2pjy_C;19;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_19.pdb;11.896248625201657
23872;2uzi_H;2pjy_C;0;-;-;-;-;-1.0
23873;2uzi_H;2v8q_E;0;-;-;-;-;-1.0
23874;2uzi_H;2z3q_C;0;-;-;-;-;-1.0
23875;2uzi_H;2z3q_B;0;-;-;-;-;-1.0
23876;2uzi_H;3brw_D;0;-;-;-;-;-1.0
23877;2pjy_A;2pjy_B;15;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_15.pdb;12.559196418938742
23878;2uzi_H;3brw_B;0;-;-;-;-;-1.0
23879;2pjy_A;2pjy_C;20;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_20.pdb;11.896254945319411
23880;2ot3_A;2rgn_B;0;-;-;-;-;-1.0
23881;2ot3_A;2vgl_S;0;-;-;-;-;-1.0
23882;2ot3_A;2vgl_B;0;-;-;-;-;-1.0
23883;2ot3_A;2vgl_A;0;-;-;-;-;-1.0
23884;2ot3_A;2v8q_B;0;-;-;-;-;-1.0
23885;2pjy_A;2pjy_B;16;2pjy_0_1_A_2.pdb;2pjy_0_1_B_2.pdb;2pjy_A.pdb;2pjy_B_16.pdb;12.559184239848006
23886;2ot3_A;3brw_D;0;-;-;-;-;-1.0
23887;2pjy_A;2pjy_C;21;2pjy_0_1_A_2.pdb;2pjy_0_1_C_1.pdb;2pjy_A.pdb;2pjy_C_21.pdb;11.896254945319411
23888;2ot3_A;3bs5_B;0;-;-;-;-;-1.0
23889;2ot3_A;3bs5_A;0;-;-;-;-;-1.0
23890;2ot3_A;3byh_A;0;-;-;-;-;-1.0
23891;2ot3_A;3d85_C;0;-;-;-;-;-1.0
23892;2ot3_A;3d0g_E;0;-;-;-;-;-1.0
23893;2ot3_B;2pav_A;0;-;-;-;-;-1.0
23894;2ot3_B;2pjy_B;0;-;-;-;-;-1.0
